-2.,0.
-1.99,0.
-1.98,0.
-1.97,0.
-1.96,0.
-1.95,0.
-1.94,0.
-1.93,0.
-1.92,0.
-1.91,0.
-1.9,0.
-1.89,0.
-1.88,0.
-1.87,0.
-1.8599999999999999,0.
-1.85,0.
-1.84,0.
-1.83,0.
-1.82,0.
-1.81,0.
-1.8,0.
-1.79,0.
-1.78,0.
-1.77,0.
-1.76,0.
-1.75,0.
-1.74,0.
-1.73,0.
-1.72,0.
-1.71,0.
-1.7,0.
-1.69,0.
-1.68,0.
-1.67,0.
-1.66,0.
-1.65,0.
-1.6400000000000001,0.
-1.63,0.
-1.62,0.
-1.6099999999999999,0.
-1.6,0.
-1.5899999999999999,0.
-1.58,0.
-1.57,0.
-1.56,0.
-1.55,0.
-1.54,0.
-1.53,0.
-1.52,0.
-1.51,0.
-1.5,0.
-1.49,0.
-1.48,0.
-1.47,0.
-1.46,0.
-1.45,0.
-1.44,0.
-1.43,0.
-1.42,0.
-1.4100000000000001,0.
-1.4,0.
-1.3900000000000001,0.
-1.38,0.
-1.37,0.
-1.3599999999999999,0.
-1.35,0.
-1.3399999999999999,0.
-1.33,0.
-1.3199999999999998,0.
-1.31,0.
-1.2999999999999998,0.
-1.29,0.
-1.28,0.
-1.27,0.
-1.26,0.
-1.25,0.
-1.24,0.
-1.23,0.
-1.22,0.
-1.21,0.
-1.2,0.
-1.19,0.
-1.18,0.
-1.17,0.
-1.1600000000000001,0.
-1.15,0.
-1.1400000000000001,0.
-1.13,0.
-1.12,0.
-1.1099999999999999,0.
-1.1,0.
-1.0899999999999999,0.
-1.08,0.
-1.0699999999999998,0.
-1.06,0.
-1.0499999999999998,0.
-1.04,0.
-1.03,0.
-1.02,0.
-1.01,0.
-1.,0.
-0.99,0.
-0.98,0.
-0.97,0.
-0.96,0.
-0.95,0.
-0.94,0.
-0.9299999999999999,0.
-0.9199999999999999,0.
-0.9099999999999999,0.
-0.8999999999999999,0.
-0.8899999999999999,0.
-0.8799999999999999,0.
-0.8699999999999999,0.
-0.8599999999999999,0.
-0.8499999999999999,0.
-0.8400000000000001,0.
-0.8300000000000001,0.
-0.8200000000000001,0.
-0.81,0.
-0.8,0.
-0.79,0.
-0.78,0.
-0.77,0.
-0.76,0.
-0.75,0.
-0.74,0.
-0.73,0.
-0.72,0.
-0.71,0.
-0.7,0.
-0.69,0.
-0.6799999999999999,0.
-0.6699999999999999,0.
-0.6599999999999999,0.
-0.6499999999999999,0.
-0.6399999999999999,0.
-0.6299999999999999,0.
-0.6199999999999999,0.
-0.6099999999999999,0.
-0.5999999999999999,0.
-0.5900000000000001,0.
-0.5800000000000001,0.
-0.5700000000000001,0.
-0.56,0.
-0.55,0.
-0.54,0.
-0.53,0.
-0.52,0.
-0.51,0.
-0.5,0.
-0.49,0.
